time,latitude,longitude,value
2023-01-02,37.5,19.5,103.7842594087124
2023-01-02,37.5,20.5,118.51079761981964
2023-01-02,37.5,26.5,125.14647096395493
2023-01-02,37.5,27.5,126.0777935385704
2023-01-02,38.5,19.5,112.3407855629921
2023-01-02,38.5,20.5,119.09287422895432
2023-01-02,38.5,21.5,114.96013030409812
2023-01-02,38.5,22.5,114.96013030409812
2023-01-02,38.5,25.5,127.24194675683977
2023-01-02,38.5,26.5,127.47477740049362
2023-01-02,38.5,27.5,141.4446160197258
2023-01-02,39.5,19.5,116.70636013150217
2023-01-02,39.5,20.5,124.09873306751253
2023-01-02,39.5,25.5,132.24780559539795
2023-01-02,39.5,26.5,129.80308383703232
2023-01-02,40.5,19.5,141.21178537607193
2023-01-02,40.5,24.5,146.33405953645706
2023-01-02,40.5,25.5,144.93707567453384
2023-01-02,40.5,26.5,145.7519829273224
2023-01-02,40.5,27.5,145.7519829273224
2023-01-02,40.5,28.5,145.05349099636078
2023-01-02,41.5,19.5,138.65064829587936
2023-01-02,41.5,25.5,141.4446160197258
2023-01-02,41.5,26.5,142.02669262886047
2023-01-02,41.5,27.5,135.27460396289823
2023-01-02,41.5,28.5,147.1489667892456
2023-01-03,34.5,19.5,93.772541731596
2023-01-03,34.5,20.5,111.46767064929008
2023-01-03,34.5,21.5,116.47352948784828
2023-01-03,34.5,22.5,113.15569281578064
2023-01-03,34.5,23.5,106.9856807589531
2023-01-03,34.5,24.5,107.97521099448204
2023-01-03,34.5,25.5,108.61549526453018
2023-01-03,34.5,26.5,104.71558198332788
2023-01-03,34.5,27.5,114.78550732135773
2023-01-03,34.5,28.5,111.40946298837662
2023-01-03,35.5,19.5,102.1544449031353
2023-01-03,35.5,20.5,113.2139004766941
2023-01-03,35.5,21.5,118.68542060256004
2023-01-03,35.5,22.5,109.4886101782322
2023-01-03,35.5,23.5,109.60502550005911
2023-01-03,35.5,24.5,105.76331987977028
2023-01-03,35.5,25.5,103.72605174779892
2023-01-03,35.5,26.5,108.84832590818404
2023-01-03,35.5,27.5,109.08115655183792
2023-01-03,35.5,28.5,107.91700333356856
2023-01-03,36.5,19.5,116.00786820054054
2023-01-03,36.5,20.5,123.98231774568558
2023-01-03,36.5,21.5,121.18835002183914
2023-01-03,36.5,22.5,120.60627341270448
2023-01-03,36.5,23.5,118.97645890712738
2023-01-03,36.5,24.5,116.00786820054054
2023-01-03,36.5,25.5,115.48399925231934
2023-01-03,36.5,26.5,114.61088433861732
2023-01-03,36.5,27.5,110.65276339650154
2023-01-03,36.5,28.5,98.7784005701542
2023-01-03,37.5,19.5,120.48985809087752
2023-01-03,37.5,20.5,122.23608791828156
2023-01-03,37.5,21.5,120.7226887345314
2023-01-03,37.5,22.5,134.80894267559052
2023-01-03,37.5,23.5,132.24780559539795
2023-01-03,37.5,24.5,134.1104507446289
2023-01-03,37.5,25.5,128.87176126241684
2023-01-03,37.5,26.5,122.00325727462769
2023-01-03,37.5,27.5,124.91364032030106
2023-01-03,38.5,19.5,122.46891856193542
2023-01-03,38.5,20.5,124.44797903299332
2023-01-03,38.5,21.5,122.00325727462769
2023-01-03,38.5,23.5,137.02083379030228
2023-01-03,38.5,24.5,133.87762010097504
2023-01-03,38.5,25.5,122.93457984924316
2023-01-03,38.5,26.5,133.17912817001343
2023-01-03,38.5,27.5,139.69838619232178
2023-01-03,39.5,19.5,127.12553143501282
2023-01-03,39.5,20.5,133.0627128481865
2023-01-03,39.5,21.5,136.0895112156868
2023-01-03,39.5,22.5,142.4923539161682
2023-01-03,39.5,23.5,144.58782970905304
2023-01-03,39.5,24.5,138.53423297405243
2023-01-03,39.5,25.5,125.96137821674348
2023-01-03,39.5,26.5,137.95215636491776
2023-01-03,39.5,27.5,135.97309589385986
